UserID,UserName,Age,AgeGroup,Gender,Email,TotalEnrollments,TotalSpend,FavoriteCategory,DominantLevel,FreeCoursesTaken,PaidCoursesTaken,FirstEnrollmentDate,LastEnrollmentDate,ActivityTier
U02546,smithamy,27,26–35,Female,ufrazier@yahoo.com,1,285.05,Business,Beginner,0,1,2025-12-08,2025-12-08,Single-Course (1)
U02547,ryanallen,30,26–35,Female,toliver@gmail.com,1,0.0,Data Science,Intermediate,1,0,2025-01-01,2025-01-01,Single-Course (1)
U02548,stephenclark,25,18–25,Male,ctaylor@gmail.com,2,487.92,Business,Intermediate,1,1,2025-02-04,2025-09-23,Moderate (2-3)
U02549,andrewatkins,27,26–35,Male,annaroth@gmail.com,1,0.0,Cybersecurity,Advanced,1,0,2025-10-13,2025-10-13,Single-Course (1)
U02550,rebeccajones,18,18–25,Male,belindaandrews@gmail.com,1,327.99,Project Management,Beginner,0,1,2025-08-02,2025-08-02,Single-Course (1)
U02551,schneidermary,25,18–25,Male,reillylee@yahoo.com,1,0.0,Web Development,Advanced,1,0,2025-05-03,2025-05-03,Single-Course (1)
U02552,donovandylan,27,26–35,Male,chambersrobert@yahoo.com,1,0.0,Design,Beginner,1,0,2025-07-13,2025-07-13,Single-Course (1)
U02553,richardmoreno,35,26–35,Female,elizabeth94@hotmail.com,2,487.92,Business,Intermediate,1,1,2025-10-10,2025-11-15,Moderate (2-3)
U02554,sandersmarcia,32,26–35,Male,philip02@outlook.com,1,299.57,Data Science,Beginner,0,1,2025-04-26,2025-04-26,Single-Course (1)
U02555,smithlauren,15,<18,Male,charlestapia@hotmail.com,1,0.0,Design,Beginner,1,0,2025-01-10,2025-01-10,Single-Course (1)
U02556,andersonraymond,18,18–25,Female,amy65@gmail.com,1,276.37,Design,Advanced,0,1,2025-10-14,2025-10-14,Single-Course (1)
U02557,heatherdurham,25,18–25,Female,elizabeth11@hotmail.com,1,0.0,Artificial Intelligence,Beginner,1,0,2025-02-19,2025-02-19,Single-Course (1)
U02558,emily94,23,18–25,Female,bbowman@hotmail.com,4,0.78,Cybersecurity,Intermediate,3,1,2025-01-20,2025-05-21,Active (4-7)
U02559,shermanryan,33,26–35,Female,april23@yahoo.com,1,0.0,Design,Advanced,1,0,2025-09-27,2025-09-27,Single-Course (1)
U02560,nicole69,22,18–25,Male,samantha87@outlook.com,1,0.0,Data Science,Beginner,1,0,2025-06-20,2025-06-20,Single-Course (1)
U02561,lewisbrian,33,26–35,Male,christinajohnson@gmail.com,1,0.0,Marketing,Intermediate,1,0,2025-07-15,2025-07-15,Single-Course (1)
U02562,richardsonryan,18,18–25,Male,froberts@hotmail.com,4,326.02,Business,Beginner,3,1,2025-01-27,2025-12-26,Active (4-7)
U02563,josephpatton,27,26–35,Male,cheyenneyoung@hotmail.com,1,0.0,Cybersecurity,Intermediate,1,0,2025-07-25,2025-07-25,Single-Course (1)
U02564,johnwallace,19,18–25,Female,nicoleperez@yahoo.com,13,1558.96,Cybersecurity,Beginner,7,6,2025-02-25,2025-12-15,Power Learner (8+)
U02565,hgibson,32,26–35,Male,kmay@gmail.com,1,327.99,Project Management,Beginner,0,1,2025-09-01,2025-09-01,Single-Course (1)
U02566,stevenbennett,30,26–35,Female,hayesbradley@outlook.com,14,1608.62,Programming,Beginner,9,5,2025-01-08,2025-12-28,Power Learner (8+)
U02567,jeremycunningham,35,26–35,Male,gchavez@hotmail.com,1,0.0,Machine Learning,Advanced,1,0,2025-08-02,2025-08-02,Single-Course (1)
U02568,parker04,33,26–35,Female,mjackson@gmail.com,2,0.0,Digital Marketing,Beginner,2,0,2025-04-27,2025-06-29,Moderate (2-3)
U02569,gomezjoseph,35,26–35,Female,natalie36@outlook.com,1,0.0,Design,Advanced,1,0,2025-06-04,2025-06-04,Single-Course (1)
U02570,jasonlopez,25,18–25,Female,taylorjohn@yahoo.com,1,472.28,Programming,Beginner,0,1,2025-11-23,2025-11-23,Single-Course (1)
U02571,youngmarcus,20,18–25,Female,zwilliams@hotmail.com,1,0.0,Cybersecurity,Intermediate,1,0,2025-09-28,2025-09-28,Single-Course (1)
U02572,michaelrivera,33,26–35,Female,millermatthew@outlook.com,1,0.0,Design,Advanced,1,0,2025-12-10,2025-12-10,Single-Course (1)
U02573,christinaduncan,28,26–35,Female,williamsjessica@hotmail.com,1,0.0,Programming,Beginner,1,0,2025-06-24,2025-06-24,Single-Course (1)
U02574,whitneyharris,24,18–25,Male,jeremy77@yahoo.com,1,346.71,Project Management,Advanced,0,1,2025-09-21,2025-09-21,Single-Course (1)
U02575,burtonjill,30,26–35,Female,aprilmiller@hotmail.com,2,285.05,Business,Beginner,1,1,2025-05-12,2025-11-20,Moderate (2-3)
U02576,jlucas,17,<18,Female,alicia11@outlook.com,1,117.68,Data Science,Advanced,0,1,2025-01-15,2025-01-15,Single-Course (1)
U02577,wlogan,21,18–25,Female,dennissilva@yahoo.com,2,285.05,Business,Beginner,1,1,2025-03-27,2025-08-28,Moderate (2-3)
U02578,dawnthomas,15,<18,Male,dcarroll@outlook.com,1,0.0,Finance,Beginner,1,0,2025-10-12,2025-10-12,Single-Course (1)
U02579,john68,28,26–35,Female,edwardskayla@gmail.com,1,0.0,Marketing,Intermediate,1,0,2025-02-26,2025-02-26,Single-Course (1)
U02580,schneidercourtney,17,<18,Female,smithrebecca@gmail.com,1,285.05,Business,Beginner,0,1,2025-10-01,2025-10-01,Single-Course (1)
U02581,aaronmitchell,22,18–25,Female,rwashington@yahoo.com,2,346.71,Marketing,Intermediate,1,1,2025-03-02,2025-05-21,Moderate (2-3)
U02582,denisefuller,23,18–25,Male,colontonya@gmail.com,15,648.64,Cybersecurity,Beginner,12,3,2025-01-05,2025-12-24,Power Learner (8+)
U02583,benjamin13,33,26–35,Male,traceyromero@outlook.com,14,759.8600000000001,Data Science,Beginner,11,3,2025-03-25,2025-12-29,Power Learner (8+)
U02584,hobbstonya,20,18–25,Male,walkerandrea@outlook.com,2,0.78,Cybersecurity,Advanced,1,1,2025-03-30,2025-07-05,Moderate (2-3)
U02585,ashields,32,26–35,Male,weaverkatherine@outlook.com,2,465.75,Finance,Intermediate,0,2,2025-06-08,2025-06-19,Moderate (2-3)
U02586,kbaker,23,18–25,Male,meganshea@hotmail.com,1,0.0,Artificial Intelligence,Beginner,1,0,2025-08-28,2025-08-28,Single-Course (1)
U02587,sgonzales,30,26–35,Male,heather05@gmail.com,2,285.05,Business,Beginner,1,1,2025-06-01,2025-12-16,Moderate (2-3)
U02588,amycortez,18,18–25,Male,stephanie24@outlook.com,1,415.51,Artificial Intelligence,Intermediate,0,1,2025-07-15,2025-07-15,Single-Course (1)
U02589,davidfrancis,26,26–35,Female,mercedessmith@yahoo.com,1,0.78,Machine Learning,Advanced,0,1,2025-10-10,2025-10-10,Single-Course (1)
U02590,michaelwilliams,20,18–25,Male,harrisonmatthew@gmail.com,2,248.1,Artificial Intelligence,Beginner,1,1,2025-03-01,2025-03-18,Moderate (2-3)
U02591,oberry,33,26–35,Male,catherinemalone@gmail.com,1,0.0,Machine Learning,Intermediate,1,0,2025-04-24,2025-04-24,Single-Course (1)
U02592,gibbsbrian,15,<18,Male,andreanewman@outlook.com,2,472.28,Cybersecurity,Beginner,1,1,2025-09-29,2025-10-28,Moderate (2-3)
U02593,thunter,16,<18,Male,uroberts@gmail.com,12,1432.53,Cybersecurity,Beginner,8,4,2025-01-02,2025-10-04,Power Learner (8+)
U02594,dawn83,18,18–25,Female,jermaine63@hotmail.com,1,327.99,Project Management,Beginner,0,1,2025-11-26,2025-11-26,Single-Course (1)
U02595,jrogers,17,<18,Male,aaron43@gmail.com,1,0.78,Machine Learning,Advanced,0,1,2025-11-28,2025-11-28,Single-Course (1)
U02596,dickersoneugene,19,18–25,Female,kevinclements@hotmail.com,1,212.39,Digital Marketing,Advanced,0,1,2025-05-18,2025-05-18,Single-Course (1)
U02597,tarnold,17,<18,Female,samantha35@outlook.com,2,269.71,Digital Marketing,Advanced,0,2,2025-03-19,2025-12-02,Moderate (2-3)
U02598,nicole35,25,18–25,Female,ericgallegos@outlook.com,1,0.0,Data Science,Intermediate,1,0,2025-04-13,2025-04-13,Single-Course (1)
U02599,joel17,33,26–35,Female,zbrock@gmail.com,2,436.29999999999995,Artificial Intelligence,Intermediate,0,2,2025-03-02,2025-07-08,Moderate (2-3)
U02600,howardpotter,17,<18,Male,ngates@outlook.com,3,623.0799999999999,Cybersecurity,Advanced,1,2,2025-04-21,2025-11-20,Moderate (2-3)
U02601,cabreradevin,19,18–25,Female,reiddaniel@hotmail.com,4,0.0,Artificial Intelligence,Beginner,4,0,2025-02-22,2025-06-26,Active (4-7)
U02602,mjohnson,33,26–35,Male,delacruzlori@gmail.com,13,974.75,Cybersecurity,Intermediate,10,3,2025-01-14,2025-11-08,Power Learner (8+)
U02603,fosterwilliam,31,26–35,Female,oholmes@hotmail.com,1,0.0,Cybersecurity,Beginner,1,0,2025-03-10,2025-03-10,Single-Course (1)
U02604,ericaweaver,16,<18,Male,nicholasmitchell@yahoo.com,1,0.0,Data Science,Intermediate,1,0,2025-01-19,2025-01-19,Single-Course (1)
U02605,leachkayla,22,18–25,Male,jhardin@outlook.com,12,1083.68,Marketing,Advanced,7,5,2025-01-15,2025-12-15,Power Learner (8+)
U02606,phernandez,24,18–25,Male,ereeves@hotmail.com,1,0.0,Web Development,Advanced,1,0,2025-10-27,2025-10-27,Single-Course (1)
U02607,andrew44,22,18–25,Male,hunterjulie@yahoo.com,1,0.0,Web Development,Beginner,1,0,2025-04-08,2025-04-08,Single-Course (1)
U02608,tiffanylawrence,30,26–35,Male,swalsh@gmail.com,1,0.0,Machine Learning,Intermediate,1,0,2025-01-28,2025-01-28,Single-Course (1)
U02609,robertwright,15,<18,Male,aberger@outlook.com,2,0.0,Cybersecurity,Intermediate,2,0,2025-06-01,2025-07-09,Moderate (2-3)
U02610,zacharybooth,19,18–25,Male,mcmillanmarilyn@hotmail.com,1,0.0,Project Management,Beginner,1,0,2025-04-06,2025-04-06,Single-Course (1)
U02611,uschmidt,17,<18,Female,arianayoung@outlook.com,1,0.0,Data Science,Intermediate,1,0,2025-06-22,2025-06-22,Single-Course (1)
U02612,acamacho,22,18–25,Male,meghanhart@outlook.com,14,966.49,Design,Advanced,9,5,2025-02-18,2025-12-27,Power Learner (8+)
U02613,josephsloan,23,18–25,Female,mcortez@hotmail.com,2,177.34,Design,Advanced,1,1,2025-04-26,2025-07-15,Moderate (2-3)
U02614,caldwelljill,30,26–35,Female,pamelagutierrez@yahoo.com,13,919.88,Business,Beginner,9,4,2025-01-13,2025-12-03,Power Learner (8+)
U02615,valdezalyssa,33,26–35,Male,brockanna@hotmail.com,2,0.0,Marketing,Beginner,2,0,2025-07-19,2025-10-07,Moderate (2-3)
U02616,shorn,19,18–25,Female,carly93@outlook.com,13,1265.18,Design,Advanced,8,5,2025-01-10,2025-12-14,Power Learner (8+)
U02617,jameschristopher,23,18–25,Female,matthew88@hotmail.com,4,490.9,Artificial Intelligence,Intermediate,3,1,2025-01-23,2025-09-08,Active (4-7)
U02618,shericrawford,23,18–25,Male,careyjeff@outlook.com,3,0.0,Web Development,Beginner,3,0,2025-04-28,2025-11-04,Moderate (2-3)
U02619,jason86,24,18–25,Female,eross@gmail.com,1,212.39,Digital Marketing,Advanced,0,1,2025-04-26,2025-04-26,Single-Course (1)
U02620,justinmurphy,30,26–35,Female,greenscott@hotmail.com,2,37.89,Design,Beginner,1,1,2025-04-15,2025-11-05,Moderate (2-3)
U02621,psimon,34,26–35,Female,normanmatthew@yahoo.com,1,0.0,Programming,Beginner,1,0,2025-02-18,2025-02-18,Single-Course (1)
U02622,michaelmartinez,32,26–35,Female,lindakramer@gmail.com,1,0.0,Cybersecurity,Beginner,1,0,2025-10-25,2025-10-25,Single-Course (1)
U02623,elizabethallen,32,26–35,Female,pjohnson@gmail.com,11,679.7199999999999,Finance,Intermediate,7,4,2025-01-20,2025-11-30,Power Learner (8+)
U02624,rogersmichael,16,<18,Female,alexis12@hotmail.com,3,490.9,Artificial Intelligence,Intermediate,2,1,2025-03-20,2025-12-21,Moderate (2-3)
U02625,gibsonanthony,22,18–25,Female,odomnicole@outlook.com,2,0.0,Digital Marketing,Beginner,2,0,2025-01-29,2025-10-19,Moderate (2-3)
U02626,katrina61,21,18–25,Female,larry61@hotmail.com,3,212.39,Cybersecurity,Advanced,2,1,2025-07-24,2025-12-04,Moderate (2-3)
U02627,sarah95,26,26–35,Female,vargaskimberly@hotmail.com,1,0.0,Project Management,Intermediate,1,0,2025-02-02,2025-02-02,Single-Course (1)
U02628,oneillkyle,33,26–35,Female,bmiller@yahoo.com,1,285.05,Business,Beginner,0,1,2025-09-11,2025-09-11,Single-Course (1)
U02629,pateljennifer,35,26–35,Female,krausejeremy@hotmail.com,1,57.32,Web Development,Advanced,0,1,2025-02-03,2025-02-03,Single-Course (1)
U02630,ellenbruce,20,18–25,Male,khernandez@gmail.com,12,670.63,Marketing,Beginner,10,2,2025-01-09,2025-11-30,Power Learner (8+)
U02631,sandrawood,23,18–25,Male,brad59@yahoo.com,1,0.0,Data Science,Intermediate,1,0,2025-07-14,2025-07-14,Single-Course (1)
U02632,eric72,22,18–25,Female,jacksonandrea@hotmail.com,1,0.0,Artificial Intelligence,Beginner,1,0,2025-07-05,2025-07-05,Single-Course (1)
U02633,stephaniegray,19,18–25,Female,elizabethwilliams@outlook.com,14,1004.9499999999999,Finance,Intermediate,9,5,2025-01-21,2025-11-08,Power Learner (8+)
U02634,tinaanderson,29,26–35,Female,paulaevans@yahoo.com,1,57.32,Web Development,Advanced,0,1,2025-03-01,2025-03-01,Single-Course (1)
U02635,amberjones,16,<18,Male,erobertson@yahoo.com,1,0.0,Marketing,Advanced,1,0,2025-08-16,2025-08-16,Single-Course (1)
U02636,jill35,20,18–25,Male,kelseycalderon@yahoo.com,1,0.0,Data Science,Intermediate,1,0,2025-03-09,2025-03-09,Single-Course (1)
U02637,rosskevin,28,26–35,Male,kelliarnold@hotmail.com,2,0.78,Data Science,Intermediate,1,1,2025-03-18,2025-07-08,Moderate (2-3)
U02638,uherring,31,26–35,Female,markguerrero@hotmail.com,1,0.0,Business,Advanced,1,0,2025-05-14,2025-05-14,Single-Course (1)
U02639,hicksthomas,22,18–25,Female,levihudson@outlook.com,1,212.39,Digital Marketing,Advanced,0,1,2025-06-14,2025-06-14,Single-Course (1)
U02640,denniswashington,34,26–35,Female,jason35@gmail.com,3,654.01,Business,Beginner,1,2,2025-03-07,2025-10-30,Moderate (2-3)
U02641,moralesdaniel,30,26–35,Male,mitchellmiller@hotmail.com,1,0.0,Design,Advanced,1,0,2025-08-10,2025-08-10,Single-Course (1)
U02642,kleinamanda,33,26–35,Male,hpeck@hotmail.com,1,0.0,Data Science,Beginner,1,0,2025-06-17,2025-06-17,Single-Course (1)
U02643,christophersantana,17,<18,Female,oward@gmail.com,15,1460.84,Finance,Beginner,9,6,2025-01-08,2025-11-24,Power Learner (8+)
U02644,smithmelissa,23,18–25,Male,woodswilliam@yahoo.com,4,234.66,Digital Marketing,Advanced,2,2,2025-01-30,2025-11-08,Active (4-7)
U02645,walter34,26,26–35,Female,sonya03@hotmail.com,10,889.27,Design,Advanced,6,4,2025-01-07,2025-12-27,Power Learner (8+)
U02646,judygomez,26,26–35,Male,bishopcalvin@hotmail.com,2,736.02,Artificial Intelligence,Beginner,0,2,2025-04-10,2025-05-10,Moderate (2-3)
U02647,michael64,20,18–25,Female,ramoscarol@gmail.com,1,0.0,Marketing,Advanced,1,0,2025-05-27,2025-05-27,Single-Course (1)
U02648,walvarez,28,26–35,Female,kthomas@outlook.com,1,0.0,Data Science,Beginner,1,0,2025-09-24,2025-09-24,Single-Course (1)
U02649,geoffrey71,34,26–35,Female,gloria19@outlook.com,1,472.28,Programming,Beginner,0,1,2025-12-26,2025-12-26,Single-Course (1)
U02650,jared54,29,26–35,Female,john08@hotmail.com,2,248.1,Artificial Intelligence,Beginner,1,1,2025-02-11,2025-04-30,Moderate (2-3)
U02651,blake28,16,<18,Female,joshuaprice@outlook.com,16,1113.95,Digital Marketing,Advanced,10,6,2025-01-07,2025-12-21,Power Learner (8+)
U02652,mcguiregabriel,15,<18,Male,ohenry@yahoo.com,1,0.0,Machine Learning,Advanced,1,0,2025-10-07,2025-10-07,Single-Course (1)
U02653,tiffanyolson,34,26–35,Male,rhamilton@yahoo.com,1,0.0,Digital Marketing,Beginner,1,0,2025-04-24,2025-04-24,Single-Course (1)
U02654,ramirezmatthew,27,26–35,Male,sarah78@yahoo.com,1,415.51,Artificial Intelligence,Intermediate,0,1,2025-01-24,2025-01-24,Single-Course (1)
U02655,qschultz,32,26–35,Male,robertphillips@yahoo.com,1,0.0,Programming,Beginner,1,0,2025-05-16,2025-05-16,Single-Course (1)
U02656,ysimpson,34,26–35,Female,wwallace@hotmail.com,1,53.86,Finance,Beginner,0,1,2025-10-01,2025-10-01,Single-Course (1)
U02657,lambgregory,31,26–35,Male,cthompson@yahoo.com,1,177.34,Digital Marketing,Advanced,0,1,2025-01-09,2025-01-09,Single-Course (1)
U02658,rivasbrian,30,26–35,Male,brian04@hotmail.com,3,285.05,Business,Beginner,2,1,2025-05-09,2025-12-01,Moderate (2-3)
U02659,michael89,17,<18,Male,rjones@outlook.com,2,248.1,Artificial Intelligence,Beginner,1,1,2025-02-07,2025-02-13,Moderate (2-3)
U02660,charles20,31,26–35,Female,emilyrose@outlook.com,1,0.0,Design,Advanced,1,0,2025-09-05,2025-09-05,Single-Course (1)
U02661,darrenburgess,27,26–35,Male,barbaraford@yahoo.com,1,0.0,Marketing,Advanced,1,0,2025-09-14,2025-09-14,Single-Course (1)
U02662,pachecojames,32,26–35,Male,bryan94@hotmail.com,2,117.68,Data Science,Intermediate,1,1,2025-03-24,2025-10-03,Moderate (2-3)
U02663,coffeydennis,27,26–35,Female,jennifercurtis@outlook.com,14,1017.04,Machine Learning,Beginner,11,3,2025-01-24,2025-12-23,Power Learner (8+)
U02664,andersonlaura,22,18–25,Female,johnhunt@hotmail.com,1,0.0,Marketing,Advanced,1,0,2025-05-24,2025-05-24,Single-Course (1)
U02665,williambriggs,21,18–25,Female,jacobgalloway@hotmail.com,1,37.89,Web Development,Advanced,0,1,2025-03-05,2025-03-05,Single-Course (1)
U02666,clarktyler,19,18–25,Male,darren92@outlook.com,1,0.0,Design,Advanced,1,0,2025-10-17,2025-10-17,Single-Course (1)
U02667,yhenderson,22,18–25,Female,joel60@gmail.com,1,248.1,Artificial Intelligence,Beginner,0,1,2025-11-25,2025-11-25,Single-Course (1)
U02668,angelarodriguez,26,26–35,Male,mercadolarry@yahoo.com,3,57.32,Design,Advanced,2,1,2025-01-23,2025-09-05,Moderate (2-3)
U02669,yangbrandon,25,18–25,Male,hlucas@gmail.com,2,0.0,Digital Marketing,Intermediate,2,0,2025-11-16,2025-11-22,Moderate (2-3)
U02670,jessica48,25,18–25,Female,ycox@hotmail.com,1,0.0,Web Development,Advanced,1,0,2025-08-26,2025-08-26,Single-Course (1)
U02671,jeffreyharvey,15,<18,Female,mindy36@yahoo.com,1,299.57,Data Science,Beginner,0,1,2025-09-16,2025-09-16,Single-Course (1)
U02672,knightregina,32,26–35,Male,jamie07@hotmail.com,14,1012.26,Cybersecurity,Beginner,10,4,2025-01-16,2025-12-12,Power Learner (8+)
U02673,sheaamanda,19,18–25,Female,monica11@outlook.com,1,0.0,Marketing,Advanced,1,0,2025-09-22,2025-09-22,Single-Course (1)
U02674,mccarthynicholas,28,26–35,Female,jbell@hotmail.com,1,0.0,Finance,Intermediate,1,0,2025-07-06,2025-07-06,Single-Course (1)
U02675,christopher32,34,26–35,Female,heather66@yahoo.com,4,346.71,Programming,Beginner,3,1,2025-02-15,2025-10-24,Active (4-7)
U02676,williamskyle,15,<18,Male,tonyasmith@yahoo.com,1,394.26,Cybersecurity,Intermediate,0,1,2025-03-08,2025-03-08,Single-Course (1)
U02677,bakerchristina,33,26–35,Male,aadams@gmail.com,3,490.9,Artificial Intelligence,Advanced,2,1,2025-06-02,2025-08-06,Moderate (2-3)
U02678,karina24,19,18–25,Female,kelly18@outlook.com,1,0.0,Machine Learning,Beginner,1,0,2025-10-04,2025-10-04,Single-Course (1)
U02679,vlang,18,18–25,Male,tannerevan@hotmail.com,11,1043.46,Business,Advanced,6,5,2025-02-11,2025-12-25,Power Learner (8+)
U02680,whaynes,19,18–25,Female,hendersonvictoria@yahoo.com,1,0.0,Project Management,Intermediate,1,0,2025-12-06,2025-12-06,Single-Course (1)
U02681,fmorgan,33,26–35,Male,dannyrodriguez@yahoo.com,1,0.0,Design,Advanced,1,0,2025-06-11,2025-06-11,Single-Course (1)
U02682,keyjeremy,35,26–35,Female,jennifer28@gmail.com,1,53.86,Finance,Beginner,0,1,2025-05-26,2025-05-26,Single-Course (1)
U02683,jake76,28,26–35,Male,jmayo@hotmail.com,15,2578.46,Artificial Intelligence,Advanced,7,8,2025-01-29,2025-12-30,Power Learner (8+)
U02684,kristen36,28,26–35,Male,barryburgess@gmail.com,14,2747.3,Digital Marketing,Beginner,6,8,2025-01-05,2025-12-01,Power Learner (8+)
U02685,yvettescott,27,26–35,Female,denisebowers@outlook.com,1,487.92,Business,Advanced,0,1,2025-08-19,2025-08-19,Single-Course (1)
U02686,brandon82,19,18–25,Female,kallen@yahoo.com,4,814.89,Programming,Beginner,2,2,2025-01-29,2025-12-04,Active (4-7)
U02687,riossierra,34,26–35,Male,zachary61@outlook.com,1,212.39,Digital Marketing,Advanced,0,1,2025-03-10,2025-03-10,Single-Course (1)
U02688,kimberly14,26,26–35,Female,tdiaz@hotmail.com,1,0.0,Finance,Beginner,1,0,2025-05-13,2025-05-13,Single-Course (1)
U02689,zgarcia,27,26–35,Male,patricia56@outlook.com,1,0.0,Digital Marketing,Beginner,1,0,2025-03-08,2025-03-08,Single-Course (1)
U02690,nancy75,24,18–25,Male,hawkinsnichole@gmail.com,4,394.26,Cybersecurity,Beginner,3,1,2025-04-10,2025-05-24,Active (4-7)
U02691,william49,19,18–25,Female,willienelson@gmail.com,1,0.0,Programming,Beginner,1,0,2025-05-04,2025-05-04,Single-Course (1)
U02692,castilloaaron,23,18–25,Male,andersonrobert@hotmail.com,3,117.68,Data Science,Advanced,2,1,2025-02-07,2025-07-04,Moderate (2-3)
U02693,jperry,19,18–25,Male,kathleen56@outlook.com,1,342.61,Project Management,Intermediate,0,1,2025-08-05,2025-08-05,Single-Course (1)
U02694,kellyemily,30,26–35,Female,dhart@yahoo.com,2,627.56,Data Science,Beginner,0,2,2025-04-05,2025-06-15,Moderate (2-3)
U02695,fsmith,30,26–35,Male,wblair@yahoo.com,1,0.0,Web Development,Beginner,1,0,2025-07-24,2025-07-24,Single-Course (1)
U02696,ashley80,25,18–25,Female,bryan42@yahoo.com,2,490.9,Artificial Intelligence,Beginner,1,1,2025-06-22,2025-12-05,Moderate (2-3)
U02697,tracymosley,22,18–25,Female,yrowe@outlook.com,4,437.0799999999999,Artificial Intelligence,Advanced,1,3,2025-02-06,2025-11-27,Active (4-7)
U02698,gutierrezthomas,18,18–25,Female,brett67@gmail.com,12,1798.3600000000001,Artificial Intelligence,Advanced,7,5,2025-01-05,2025-12-15,Power Learner (8+)
U02699,kleinkenneth,16,<18,Female,william50@hotmail.com,1,0.0,Marketing,Intermediate,1,0,2025-09-05,2025-09-05,Single-Course (1)
U02700,derrickdudley,18,18–25,Female,jacksonperry@outlook.com,1,57.32,Web Development,Advanced,0,1,2025-09-11,2025-09-11,Single-Course (1)
U02701,jessica75,23,18–25,Female,uoneal@gmail.com,4,425.44,Artificial Intelligence,Advanced,2,2,2025-01-28,2025-12-14,Active (4-7)
